Score;Match_type;Match_addr;Rank;USER_City;X;Y;DisplayX;DisplayY;USER_Company_Name;USER_Parent_Company_Name;USER_Executive_First_Name;USER_Executive_Last_Name;USER_Address;USER_State;USER_ZIP_Code;USER_Legal_Name;USER_Record_Type;USER_Phone_Number_Combined;USER_Census_Block_Group;USER_Website;USER_Toll_Free_Number_Combined;USER_Company_Description;USER_Primary_SIC_Code;USER_Primary_SIC_Description;USER_SIC_Code_1;USER_Primary_NAICS;USER_Primary_NAICS_Description;USER_NAICS_1;USER_Franchise_Description_1;USER_Location_Employee_Size_Range;USER_Location_Employee_Size_Actual;USER_Location_Sales_Volume_Range;USER_Location_Sales_Volume_Actual;USER_Corporate_Employee_Size_Range;USER_Corporate_Employee_Size_Actual;USER_Corporate_Sales_Volume_Range;USER_Corporate_Sales_Volume_Actual;USER_Type_of_Business;USER_Location_Type;USER_IUSA_Number;USER_EIN_1;USER_Last_Updated_On;USER_Years_In_Database;USER_Year_Established;USER_Home_Business;USER_Firm_or_Individual;USER_Twitter;USER_Linked_In;USER_Facebook;USER_Affiliated_Records;USER_Affiliated_Locations;;
100;A;2292 State Route 109, Hoquiam, Washington, 98550;20;Hoquiam;-124.157169603138;47.044188635406002;-124.157169603138;47.044188635406002;Ocean Automotive Towing;;Jerry;Golsberry;2292 State Route 109;WA;98550;;Unverified;(360) 289-4621;1;;;;754901;Wrecker Service;754901;48841006;Motor Vehicle Towing;48841006;;1 to 4;4;Less Than $500,000;280000;;0;;0;Private;Single Loc;53-817-9300;;202405;12;;No;2;;;;0;0;FALSE;TRUE
100;A;3090 State Route 109, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.173801152115;47.111502935696002;-124.173634436062;47.111502097505998;Voss Contsruction LLC;;;;3090 State Route 109;WA;98535;VOSS CONTSRUCTION LLC;Unverified;(360) 289-2956;2;;;;152103;General Contractors;152103;23611505;New Single-Family Housing Construction (Except For;23611505;;1 to 4;2;$500,000-1 Million;532000;;0;;0;Private;Single Loc;71-545-6578;;202405;10;;No;2;;;;0;0;FALSE;TRUE
100;A;57 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.203082157392;47.208815658097002;-124.203080983926;47.208669980619000;Alois Phogg Gallery;;;;57 Main St;WA;98571;;Unverified;(360) 276-9929;2;;;;599969;Art Galleries & Dealers;599969;45992002;Art Dealers;45992002;;1 to 4;3;Less Than $500,000;351000;;0;;0;Private;Single Loc;64-318-2033;;202405;13;;No;2;;;;0;0;FALSE;TRUE
100;A;78 Robertson Rd, Hoquiam, Washington, 98550;20;Hoquiam;-124.043302295749;47.064588836890003;-124.043319394831;47.064994437185000;Graftech International;;;;78 Robertson Rd;WA;98550;;Unverified;Not Available;1;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;81-748-6342;;202405;1;;Yes;2;;;;0;0;FALSE;FALSE
100;A;9 Golden Ln, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.201868708549;47.201610010482000;-124.201868708549;47.201610010482000;Covenant Hospitality;;;;9 Golden Ln;WA;98571;;Unverified;(360) 276-6614;2;;;;792903;Music-Entertainment;792903;71113003;Musical Groups And Artists;71113003;;1 to 4;2;Less Than $500,000;119000;;0;;0;Private;Single Loc;41-445-1714;;202405;14;;No;2;;;;0;0;FALSE;FALSE
100;A;2591 State Route 109, Ocean Shores, Washington, 98569;20;Ocean Shores;-124.165906572791;47.068886532015000;-124.166584249663;47.068767341352000;Woodland Greens Golf Ctr;;;;2591 State Route 109;WA;98569;;Unverified;Not Available;1;;;;799201;Golf Courses;799201;71391002;Golf Courses And Country Clubs;71391002;;20 to 49;25;$1-2.5 Million;2018000;;0;;0;Private;Single Loc;81-850-6189;;202406;1;;No;2;;;;0;0;FALSE;FALSE
100;A;2576 State Route 109, Ocean Shores, Washington, 98569;20;Ocean City;-124.165557717981;47.067136139174998;-124.165223363864;47.067191627374001;Locke Legacy Homes LLC;;Kristina;Locke;2576 State Route 109;WA;98569;LOCKE LEGACY HOMES LLC;Unverified;(360) 591-4026;1;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;82-165-3311;;202408;1;;No;2;;;;0;0;FALSE;TRUE
100;A;59 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.203188356107;47.208814777996999;-124.203187182639;47.208669519615000;Beach Daisy;;Sandy;Rhodes;59 Main St;WA;98571;;Unverified;(360) 276-0573;2;;;;581208;Restaurants;581208;72251117;Full-Service Restaurants;72251117;;5 to 9;7;$1-2.5 Million;1639000;;0;;0;Private;Single Loc;82-165-3327;;202408;1;;No;2;;;;0;0;FALSE;TRUE
97.84;A;207 Market St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198742601652;47.194675872345996;-124.198742601652;47.194675872345996;Mivite Coastal LLC;;;;207 Uppr Market St;WA;98571;MIVITE COASTAL LLC;Unverified;(360) 276-2327;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;82-176-9737;;202409;1;2024;No;2;;;;0;0;FALSE;FALSE
100;A;56 Central Ave, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.202476884169;47.207769719265997;-124.202476884169;47.207769719265997;Joe Creek Condos;;Joe;Creek;56 Central Ave;WA;98571;;Unverified;(360) 276-2226;2;;;;651301;Condominiums;651301;53111004;Lessors Of Residential Buildings And Dwellings;53111004;;1 to 4;2;Less Than $500,000;135000;;0;;0;Private;Single Loc;82-176-9736;;202410;1;2024;No;2;;;;0;0;FALSE;TRUE
100;A;8 Cedar Ave, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.165255530663;47.114492753173003;-124.165255530663;47.114492753173003;Ariens Gravely Copalis Beach;;;;8 Cedar Ave;WA;98535;;Unverified;(360) 940-7371;2;;;;525101;Saws;525101;44414010;Hardware Retailers;44414010;;1 to 4;2;Less Than $500,000;237000;;0;;0;Private;Single Loc;43-991-9144;;202410;9;;No;2;;;;0;0;FALSE;FALSE
96.15;A;Benner Rd, Copalis Beach, Washington, 98535;20;Copalis Crossing;-124.177021384493;47.114170456497000;-124.177021384493;47.114170456497000;Griffith-Priday State Park;PARKS & RECREATION COMMISSION;;;Benner Rd;WA;98536;;Verified;(360) 289-3553;2;;Parks.State.Wa.Us;;919907;State Parks;919907;71219010;Nature Parks And Other Similar Institutions;71219010;Restrooms;1 to 4;4;;0;;0;;0;Private;Branch;44-055-8368;;202407;8;;No;2;;;;0;0;FALSE;FALSE
100;A;4159 State Rt 109, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.197650600317;47.186678045981999;-124.197830559777;47.186401443176997;Sandpiper Beach Resort;;Pyong;Choe;4159 State Rt 109;WA;98571;;Unverified;(360) 276-4580;2;;Sandpiper-Resort.Com;;701111;Resorts;701111;72119909;All Other Traveler Accommodation;72119909;;5 to 9;8;;0;;0;;0;Private;Single Loc;17-517-4515;;202411;41;1973;No;2;;;https://www.facebook.com/sandpiperbeachresort;0;0;FALSE;TRUE
100;A;598 Copalis Beach Rd, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.15267389461;47.116194873636999;-124.153049739148;47.116195041274999;Leavelle Nw Contracting LLC;;;;598 Copalis Beach Rd;WA;98535;LEAVELLE NW CONTRACTING LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;82-633-9201;;202411;1;;No;2;;;;0;0;FALSE;FALSE
100;A;Seabrook Ave, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.197247258209;47.195514943680998;-124.197247258209;47.195514943680998;Eang's By The Sea;;;;Seabrook Ave;WA;98571;;Verified;Not Available;2;;;;581206;Foods-Carry Out;581206;72251117;Full-Service Restaurants;72251117;;1 to 4;4;Less Than $500,000;147000;;0;;0;Private;Single Loc;78-230-3038;;202410;2;;No;2;;;;0;0;FALSE;FALSE
100;A;658 Copalis Beach Rd, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.161126624868;47.114854691138000;-124.161124277935;47.115277809609999;Law Office-Michael W Garnett;;;;658 Copalis Beach Rd;WA;98535;;Unverified;Not Available;2;;;;811103;Attorneys;811103;54111002;Offices Of Lawyers;54111002;;1 to 4;3;Less Than $500,000;411000;;0;;0;Private;Single Loc;82-435-9917;;202411;1;;No;2;;;;0;0;FALSE;TRUE
100;A;2292 State Route 109, Hoquiam, Washington, 98550;20;Hoquiam;-124.157169603138;47.044188635406002;-124.157169603138;47.044188635406002;Ocean Automotive;;Cindy;Keller;2292 State Route 109;WA;98550;;Unverified;(360) 289-2504;1;;Surecritic.Com;;753801;Automobile Repairing & Service;753801;81111104;General Automotive Repair;81111104;;1 to 4;2;Less Than $500,000;214000;;0;;0;Private;Single Loc;47-035-6593;;202412;32;;No;2;;;https://www.facebook.com/ocean-automotivenorth-beach-towing-281537525224087;0;0;FALSE;TRUE
